"","ZIP","Site","SKU","Desc","Cost","Price","Gross_Margin","Sales_Units_Total","Sales_Amount_Total","TotalPop","male_csum","female_csum","LAT","LNG"
"6080","37214","3608","522691","*PAN SHR MD GRY SATIN PLAID",15.5,36,0.569444,0,0,28973,2347,2246,36.162189,-86.670867
"6081","37214","3608","543708","*PAN TEE S  PNK LS HORSE HEAD",14.5,36,0.597222,0,0,28973,2347,2246,36.162189,-86.670867
"6082","37214","3608","522736","*PAN SHR XL TRQ OMBRE PLAID",16,36,0.555555,0,0,28973,2347,2246,36.162189,-86.670867
"6083","37214","3608","519880","*PAN DEN 8 DKVTG STAR JEANS",32.5,70,0.535714,0,0,28973,2347,2246,36.162189,-86.670867
"6084","37214","3608","470790","*CGT SHR LG BRN LS PLAID",24.5,54,0.546296,0,0,28973,2347,2246,36.162189,-86.670867
"6085","37214","3608","498448","*PAN TEE LG PNK HORSE W/HEARTS",12.5,28,0.553571,0,0,28973,2347,2246,36.162189,-86.670867
"6086","37214","3608","462596","*PAN TEE LG ORCH HEART/HORSE",12.5,32,0.609375,0,0,28973,2347,2246,36.162189,-86.670867
"6087","37214","3608","522481","*PAN DEN 10 MDWSH EMBRD V JEAN",30,68,0.558823,0,0,28973,2347,2246,36.162189,-86.670867
"6088","37214","3608","513823","*PAN SHR XL RED AZTEC BORDER",16.5,38,0.565789,0,0,28973,2347,2246,36.162189,-86.670867
"6089","37214","3608","506465","*PAN JEAN 8 LT WASH  BOOTCUT",35,72,0.513888,0,0,28973,2347,2246,36.162189,-86.670867
"6090","37214","3608","498434","*PAN TEE XL TUR HEAD IN HEART",12.5,28,0.553571,0,0,28973,2347,2246,36.162189,-86.670867
"6091","37214","3608","467230","*SCU VST XS BUR KIDS PAISLEY",18.95,48,0.605208,0,0,28973,2347,2246,36.162189,-86.670867
"6092","37214","3608","513834","*PAN SHR XL CORAL SADDLWR PLD",15.75,38,0.585526,0,0,28973,2347,2246,36.162189,-86.670867
"6093","37214","3608","524433","*PAN SHR LG PNK SS SNAP PLAID",15,34,0.558823,0,0,28973,2347,2246,36.162189,-86.670867
"6094","37214","3608","457581","*MME TOP L CHAR LS TEE",26,54,0.518518,0,0,28973,2347,2246,36.162189,-86.670867
"6095","37214","3608","457276","*MME TOP M TAUPE AZTEK TEE",26,54,0.518518,0,0,28973,2347,2246,36.162189,-86.670867
"6096","37214","3608","470782","*CGT SHR MD GRN LS PLAID",24.5,54,0.546296,0,0,28973,2347,2246,36.162189,-86.670867
"6097","37214","3608","470780","*CGT SHR SM GRN LS PLAID",24.5,54,0.546296,0,0,28973,2347,2246,36.162189,-86.670867
"6098","37214","3608","462645","*PAN SHR XS ROY LS BTTN DOWN",16,40,0.6,0,0,28973,2347,2246,36.162189,-86.670867
"6099","37214","3608","522751","*PAN SHR SM TRQ LS PLAID",16,36,0.555555,0,0,28973,2347,2246,36.162189,-86.670867
"6100","37214","3608","482151","*KAR TEE MD RED PRINTED TEE",12,30,0.6,0,0,28973,2347,2246,36.162189,-86.670867
"6101","37214","3608","529638","*PAN SHR LG PNK LS PLAID",16,36,0.555555,0,0,28973,2347,2246,36.162189,-86.670867
"6102","37214","3608","487605","*RO SHR MD NVY REINCARNATED G",35,78,0.551282,0,0,28973,2347,2246,36.162189,-86.670867
"6103","37214","3608","457290","*MME TOP XL RUST DIP DYE LS",26,54,0.518518,0,0,28973,2347,2246,36.162189,-86.670867
"6104","37214","3608","467237","*SCU VST XL BUR KIDS PAISLEY",18.95,48,0.605208,0,0,28973,2347,2246,36.162189,-86.670867
"6105","37214","3608","467069","*ROA SHT XL BLK REALITY KD",30,66,0.545454,0,0,28973,2347,2246,36.162189,-86.670867
"6106","37214","3608","462630","*PAN SHR MD BRN BOYS LS PLAID",17,40,0.575,0,0,28973,2347,2246,36.162189,-86.670867
"6107","37214","3608","457272","*MME TOP M WHT TANK",23,48,0.520833,0,0,28973,2347,2246,36.162189,-86.670867
"6108","37214","3608","509417","*PAN SHR XL BLU LS BTN CHECK",16,38,0.578947,0,0,28973,2347,2246,36.162189,-86.670867
"6109","37214","3608","529634","*PAN SHR XS PNK LS PLAID",16,36,0.555555,0,0,28973,2347,2246,36.162189,-86.670867
"6110","37214","3608","519623","*MM SHORTS 12 MK282B BERMUDA",37,78,0.525641,0,0,28973,2347,2246,36.162189,-86.670867
"6111","37214","3608","462612","*PAN SHR XS BRN DOBBY PLAID",16,40,0.6,0,0,28973,2347,2246,36.162189,-86.670867
"6112","37214","3608","519649","*MM TOP MD CREAM TOP",19.5,40,0.5125,0,0,28973,2347,2246,36.162189,-86.670867
"6113","37214","3608","462827","*SCU TOP SM NAT KIDS HENLEY",18.95,40,0.52625,0,0,28973,2347,2246,36.162189,-86.670867
"6114","37214","3608","513821","*PAN SHR MD RED AZTEC BORDER",16.5,38,0.565789,0,0,28973,2347,2246,36.162189,-86.670867
"6115","37214","3608","462609","*PAN SHR MD RED LS LUREX PLAID",16,40,0.6,0,0,28973,2347,2246,36.162189,-86.670867
"6116","37214","3608","467228","*SCU VST XL BLK KIDS PAISLEY",18.95,48,0.605208,0,0,28973,2347,2246,36.162189,-86.670867
"6117","37214","3608","462825","*SCU SHR XL WHT KIDS TUXEDO",18.95,40,0.52625,0,0,28973,2347,2246,36.162189,-86.670867
"6118","37214","3608","477005","*CGT JEA 10 BLU SPARKLE LIGHT",27.5,60,0.541666,0,0,28973,2347,2246,36.162189,-86.670867
"6119","37214","3608","462819","*SCU VST XL BLK   KIDS LEATHE",18.76,40,0.531,0,0,28973,2347,2246,36.162189,-86.670867
"6120","37214","3608","467072","*ROA SHT XL BLK OUTWEST KD",34,68,0.5,0,0,28973,2347,2246,36.162189,-86.670867
"6121","37214","3608","462614","*PAN SHR MD BRN DOBBY PLAID",16,40,0.6,0,0,28973,2347,2246,36.162189,-86.670867
"6122","37214","3608","472358","*CGT TEE 24M GRY HOODIE PONY",11,26,0.576923,0,0,28973,2347,2246,36.162189,-86.670867
"6123","37214","3608","467003","*CGT SHR SM BLK LS KNIT",25,56,0.553571,0,0,28973,2347,2246,36.162189,-86.670867
"6124","37214","3608","461554","*PAN SHR XS PNK LS LUREX PLAID",16,40,0.6,0,0,28973,2347,2246,36.162189,-86.670867
"6125","37214","3608","457550","*MME TOP L CHAR MSS ME LS",21,44,0.522727,0,0,28973,2347,2246,36.162189,-86.670867
"6126","37214","3608","462646","*PAN SHR SM ROY LS BTTN DOWN",16,40,0.6,0,0,28973,2347,2246,36.162189,-86.670867
"6127","37214","3608","467068","*ROA SHT LG BLK REALITY KD",30,66,0.545454,0,0,28973,2347,2246,36.162189,-86.670867
"6128","37214","3608","472385","*PAN DEN 8 DEN JEANS CRY PKT",35,78,0.551282,0,0,28973,2347,2246,36.162189,-86.670867
"6129","37214","3608","462592","*PAN TEE XL TURQ LS FOIL TEE",12.5,32,0.609375,0,0,28973,2347,2246,36.162189,-86.670867
"6130","37214","3608","518969","*MM CAPRI 7 MK302 SLIT CAPRI",41,86,0.523255,0,0,28973,2347,2246,36.162189,-86.670867
"6131","37214","3608","506508","*PAN SHR XL BLUE SS SNAP PRT",15.5,36,0.569444,0,0,28973,2347,2246,36.162189,-86.670867
"6132","37214","3608","519624","*MM SHORTS 14 MK282B BERMUDA",37,78,0.525641,0,0,28973,2347,2246,36.162189,-86.670867
"6133","37214","3608","382577","*SCU VST LG BRN   KIDS LEATHE",18.76,40,0.531,0,0,28973,2347,2246,36.162189,-86.670867
"6134","37214","3608","462637","*PAN SHR XL TEAL BOYS LS PLAID",16,40,0.6,0,0,28973,2347,2246,36.162189,-86.670867
"6135","37214","3608","509371","*PAN TEE XS RAS AMERICAN FLAG",13.5,30,0.55,0,0,28973,2347,2246,36.162189,-86.670867
"6136","37214","3608","470324","*PAN DEN 14 DKWSH BOOTCUT SEQ",35,78,0.551282,0,0,28973,2347,2246,36.162189,-86.670867
"6137","37214","3608","498433","*PAN TEE LG TUR HEAD IN HEART",12.5,28,0.553571,0,0,28973,2347,2246,36.162189,-86.670867
"6138","37214","3608","519621","*MM SHORTS 10 MK282B BERMUDA",37,78,0.525641,0,0,28973,2347,2246,36.162189,-86.670867
"6139","37214","3608","472277","*CGT TEE XL HPK FLEUR DE LIS",16,36,0.555555,0,0,28973,2347,2246,36.162189,-86.670867
"6140","37214","3608","472132","*CGT SHR MD BLK SILVER CROSS",25,56,0.553571,0,0,28973,2347,2246,36.162189,-86.670867
"6141","37214","3608","457529","*MME JNS 10 DK219 BURST SKINNY",41,86,0.523255,0,0,28973,2347,2246,36.162189,-86.670867
"6142","37214","3608","470817","*CGT JEA 4 DEN TORQUE BOYS",27.5,60,0.541666,0,0,28973,2347,2246,36.162189,-86.670867
"6143","37214","3608","519707","*MM TOP XL TAUPE TOP",21.5,46,0.532608,0,0,28973,2347,2246,36.162189,-86.670867
"6144","37214","3608","462820","*SCU VST XL BRN   KIDS LEATHE",18.76,40,0.531,0,0,28973,2347,2246,36.162189,-86.670867
"6145","37214","3608","457533","*MME JNS 14 DK219 BURST SKINNY",41,86,0.523255,0,0,28973,2347,2246,36.162189,-86.670867
"6146","37214","3608","467077","*ROA SHT XL WHT OPPORTUNITY KD",36,82,0.560975,0,0,28973,2347,2246,36.162189,-86.670867
"6147","37214","3608","482128","*KAR SHR MD WHT FLOWER EMB",25,58,0.568965,0,0,28973,2347,2246,36.162189,-86.670867
"6148","37214","3608","462826","*SCU TOP XS NAT   KIDS HENLEY",18.95,40,0.52625,0,0,28973,2347,2246,36.162189,-86.670867
"6149","37214","3608","462652","*PAN DEN 7 DKWSH BB GUN JEAN",32.5,72,0.548611,0,0,28973,2347,2246,36.162189,-86.670867
"6150","37214","3608","519652","*MM TOP XL CREAM TOP",19.5,40,0.5125,0,0,28973,2347,2246,36.162189,-86.670867
"6151","37214","3608","463166","*MM TOP SM WHT/BLK TOP",16.5,34,0.514705,0,0,28973,2347,2246,36.162189,-86.670867
"6152","37214","3608","472122","*CGT SHR XL BLK LS KNIT",25,56,0.553571,0,0,28973,2347,2246,36.162189,-86.670867
"6153","37214","3608","509388","*PAN SHR SM PK CRINKLE SNAP",16,38,0.578947,0,0,28973,2347,2246,36.162189,-86.670867
"6154","37214","3608","477009","*CGT JEA 5 BLU DFMI CRYSTAL",27.5,60,0.541666,0,0,28973,2347,2246,36.162189,-86.670867
"6155","37214","3608","467231","*SCU VST SM BUR KIDS PAISLEY",18.95,48,0.605208,0,0,28973,2347,2246,36.162189,-86.670867
"6156","37214","3608","513829","*PAN SHR MD CORAL SADDLWR PLD",15.75,38,0.585526,0,0,28973,2347,2246,36.162189,-86.670867
"6157","37214","3608","543706","*PAN TEE LG COR AZTEC PRINT",12.5,30,0.583333,0,0,28973,2347,2246,36.162189,-86.670867
"6158","37214","3608","518967","*MM DENIM 14 MED224 SKINNY",45,94,0.521276,0,0,28973,2347,2246,36.162189,-86.670867
"6159","37214","3608","477015","*CGT JEA 12 BLU DFMI CRYSTAL",27.5,60,0.541666,0,0,28973,2347,2246,36.162189,-86.670867
"6160","37214","3608","462818","*SCU VST XL BRN KIDS SUEDE",14.01,38,0.631315,0,0,28973,2347,2246,36.162189,-86.670867
"6161","37214","3608","522482","*PAN DEN 12 MDWSH EMBRD V JEAN",30,68,0.558823,0,0,28973,2347,2246,36.162189,-86.670867
"6162","37214","3608","457261","*MME JNS 14 MK199 WING CROSS",41,86,0.523255,0,0,28973,2347,2246,36.162189,-86.670867
"6163","37214","3608","470323","*PAN DEN 12 DKWSH BOOTCUT SEQ",35,78,0.551282,0,0,28973,2347,2246,36.162189,-86.670867
"6164","37214","3608","462598","*PAN TEE XS ROY HORSE LS",12.5,32,0.609375,0,0,28973,2347,2246,36.162189,-86.670867
"6165","37214","3608","482131","*KAR SHR SM BU DOBBY OMBRE",22.5,52,0.567307,0,0,28973,2347,2246,36.162189,-86.670867
"6166","37214","3608","482163","*KAR SHR SM BL SEQ FRINGE",19.5,48,0.59375,0,0,28973,2347,2246,36.162189,-86.670867
"6167","37214","3608","509416","*PAN SHR LG BLU LS BTN CHECK",16,38,0.578947,0,0,28973,2347,2246,36.162189,-86.670867
"6168","37214","3608","620143","*TG TNK SM PLSKY KNIT HI LO",24,58,0.586206,0,0,28973,2347,2246,36.162189,-86.670867
"6169","37214","3608","457302","*MME TOP S CHAR LS CROSS",23,48,0.520833,0,0,28973,2347,2246,36.162189,-86.670867
"6170","37214","3608","462632","*PAN SHR XL BRN BOYS LS PLAID",17,40,0.575,0,0,28973,2347,2246,36.162189,-86.670867
"6171","37214","3608","473297","*PAN JEAN 10 MED GUN REGULAR",32.5,72,0.548611,0,0,28973,2347,2246,36.162189,-86.670867
"6172","37214","3608","467078","*ROA SHT SM WHT REALITY KD",30,66,0.545454,0,0,28973,2347,2246,36.162189,-86.670867
"6173","37214","3608","509415","*PAN SHR MD BLU LS BTN CHECK",16,38,0.578947,0,0,28973,2347,2246,36.162189,-86.670867
"6174","37214","3608","529633","*PAN SHR XL WHT LS PLAID",15.75,36,0.5625,0,0,28973,2347,2246,36.162189,-86.670867
